ID,GENDER,CUSTOMER_RISK_STATUS,INDUSTRY,RESIDENCE,CUSTOMER_STATUS,SEGMENT,BRANCH,PROMISE_SUCCESS,OUTCOME,TIME_STAMP,ACTIVITY,VERSION_NUMBER,GROUP_NAME,DELINQUENCY_STRING,DELINQUENT_STATUS,DAO_AREA,LOAN_STATUS,REPAY_FREQUENCY,REPAY_CURRENCY,LOAN_TYPE,STAGE
408944,FEMALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,RESTRUCTURE,"2020-11-06 16:26",CALL,1,HP,"PERSONAL BANKING",A5,"BUSINESS BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
409017,MALE,B11,4430,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,PTP,"2021-04-21 09:02",CALL,2,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
409070,FEMALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","MACHAKOS BRANCH, MACHAKOS",NO,PTP,"2021-02-18 14:50",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
409170,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","CITY CENTRE BRANCH",NO,PTP,"2021-03-02 09:05",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
409516,FEMALE,A5,1245,KE,"NORMAL CLIENT","PERSONAL BANKING","KITALE BRANCH",NO,PTP,"2021-03-03 11:28",CALL,2,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
409716,MALE,B9,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,RESTRUCTURE,"2021-01-07 12:49:10",CALL,1,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
409729,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-04-12 09:06",EMAIL,7,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
409788,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,RESTRUCTURE,"2020-11-04 09:56",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
409825,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","CITY CENTRE BRANCH",NO,PTP,"2021-04-27 15:04",EMAIL,5,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
409836,FEMALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,PTP,"2021-03-15 15:09",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
409888,FEMALE,B9,2110,KE,"NORMAL CLIENT","BUSINESS BANKING","VILLAGE MARKET BRANCH",NO,RESTRUCTURE,"2020-11-27 09:44:09",CALL,1,HP,"BUSINESS BANKING",B9,"SME BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
410002,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","KILIMANI BRANCH",NO,PTP,"2021-04-28 13:12",EMAIL,5,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
410028,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","PRESTIGE BRANCH",NO,PTP,"2021-03-17 10:34",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
410113,MALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,PTP,"2021-04-21 09:44",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
410276,FEMALE,B9,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","HARAMBEE BRANCH",NO,NONE,"2021-10-08 18:06:12",NONE,1,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
410371,FEMALE,A5,1835,KE,"NORMAL CLIENT","PERSONAL BANKING","KITENGELA BRANCH",NO,PTP,"2021-04-26 15:34",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
410394,MALE,B9,2210,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,NONE,"2020-11-12 15:26:43",NONE,1,HP,"PERSONAL BANKING",B9,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
410435,FEMALE,A5,3435,KE,"NORMAL CLIENT","PERSONAL BANKING","KAREN OFFICE PARK",NO,RESTRUCTURE,"2020-10-15 15:36",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
410570,MALE,B9,1245,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,NONE,"2021-10-08 18:06:12",NONE,1,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
410641,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-01-04 09:05",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
410642,MALE,B10,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2021-03-15 10:16",CALL,NULL,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
410678,MALE,A5,3005,KE,"NORMAL CLIENT","PERSONAL BANKING","KITENGELA BRANCH",NO,PTP,"2021-03-10 15:24",CALL,2,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
410681,MALE,A5,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA ROAD MALL BRANCH",NO,PTP,"2020-12-02 13:20",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
410740,FEMALE,A5,2210,KE,"NORMAL CLIENT","PERSONAL BANKING","CITY CENTRE BRANCH",NO,PTP,"2021-01-06 12:47",CALL,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
410789,MALE,B9,1245,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,PTP,"2021-04-26 15:45:38",EMAIL,5,HP,"PERSONAL BANKING",B9,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
410815,FEMALE,A5,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","GARDEN CITY MALL BRANCH, NAIROBI",NO,PTP,"2021-04-27 16:07",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
410925,MALE,A5,2120,KE,"NORMAL CLIENT","PERSONAL BANKING","VILLAGE MARKET BRANCH, NAIROBI",NO,PTP,"2021-03-11 08:56",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CLOSE,"e0Y e1M e0W o25D e0F",KES,,NULL
411045,FEMALE,A5,4220,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,RESTRUCTURE,"2021-01-04 15:44",CALL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
411218,MALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-04-12 16:27",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
411244,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,NONE,"2021-10-08 18:06:12",NONE,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
411323,FEMALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","CITY CENTRE BRANCH",NO,RESTRUCTURE,"2020-11-04 12:53",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
411653,MALE,A5,1410,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,PTP,"2021-03-16 14:18",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
411866,MALE,A5,3240,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,RESTRUCTURE,"2021-01-18 10:14",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
411882,MALE,A5,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-02-11 10:30",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
412044,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,PTP,"2021-01-11 10:24",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
412064,FEMALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2021-01-29 11:46",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
412307,MALE,A5,1245,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-04-21 10:45",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
412505,MALE,A5,2605,KE,"NORMAL CLIENT","PERSONAL BANKING","GARDEN CITY MALL BRANCH, NAIROBI",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
412651,MALE,A5,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,PTP,"2021-02-03 11:38",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
412652,FEMALE,A5,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2021-01-20 09:26",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
412708,MALE,B10,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-11-24 15:24",CALL,1,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o25D e0F",KES,,NULL
412751,MALE,B10,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,RESTRUCTURE,"2020-11-02 15:14",CALL,NULL,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
412764,MALE,A5,3490,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,RESTRUCTURE,"2020-10-27 13:51",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
412907,MALE,A5,3495,KE,"NORMAL CLIENT","PERSONAL BANKING","BURU BURU BRANCH",NO,PTP,"2021-03-03 14:17",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
412932,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KENYATTA AVENUE",NO,PTP,"2021-03-29 12:35",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
413024,MALE,B11,1830,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2020-10-23 15:04",CALL,1,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",EXPIRED,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
413175,FEMALE,A5,1835,KE,"NORMAL CLIENT","PERSONAL BANKING","HARAMBEE BRANCH",NO,PTP,"2021-03-03 08:10",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o25D e0F",KES,,NULL
413220,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2021-03-19 16:27",CALL,2,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
413437,MALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"BUSINESS BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
413511,MALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",PENDING.CLOSURE,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
413829,MALE,A5,4625,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-04-16 14:07",CALL,NULL,HP,"PERSONAL BANKING",A5,"PLATINUM BANKING",CLOSE,"e0Y e1M e0W o5D e0F",KES,,NULL
414203,MALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","UPPER HILL BRANCH, NAIROBI",NO,NONE,"2020-11-12 15:26:46",NONE,1,HP,"PERSONAL BANKING",A5,"PLATINUM BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
414479,MALE,B9,3478,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2021-02-09 16:32:05",CALL,2,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
414666,FEMALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2020-11-30 13:23",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
414823,MALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-01-20 09:41",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
414943,MALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","KISUMU BRANCH",NO,PTP,"2021-04-27 15:59",CALL,NULL,HP,"PERSONAL BANKING",A5,"BUSINESS BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
414994,MALE,B9,1880,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA BRANCH, THIKA",NO,PTP,"2021-02-16 15:36:28",CALL,1,HP,"PERSONAL BANKING",B9,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
415203,MALE,B9,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","HARAMBEE BRANCH",NO,NONE,"2021-10-08 18:06:12",NONE,1,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",NULL
415225,MALE,B9,1845,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,PTP,"2021-01-20 10:14:47",CALL,2,HP,"PERSONAL BANKING",B9,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
415484,FEMALE,B9,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","HARAMBEE BRANCH",NO,PTP,"2021-04-15 10:50",CALL,NULL,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
415486,MALE,A5,2405,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,PTP,"2021-04-21 11:55",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
415695,FEMALE,A5,2805,KE,"NORMAL CLIENT","PERSONAL BANKING","KENYATTA AVENUE",NO,RESTRUCTURE,"2020-11-16 13:19",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
415697,FEMALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","MALL BRANCH",NO,PTP,"2021-01-19 13:22",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
415885,FEMALE,B9,1420,KE,"NORMAL CLIENT","PERSONAL BANKING","NKURUMAH BRANCH",NO,NONE,"2021-10-08 18:06:12",NONE,1,HP,"PERSONAL BANKING",B9,"PLATINUM BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
415987,FEMALE,A5,2110,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,NONE,"2020-11-12 15:26:46",NONE,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
416039,MALE,A5,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","SAMEER PARK BRANCH",NO,PTP,"2020-12-02 15:32",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
416089,MALE,A5,3478,KE,"NORMAL CLIENT","PERSONAL BANKING","CITY CENTRE BRANCH",NO,PTP,"2020-12-01 11:22",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
416262,MALE,A5,3020,KE,"NORMAL CLIENT","PERSONAL BANKING","KISII BRANCH",NO,PTP,"2021-06-08 16:33",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
416471,MALE,A5,3025,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-03-15 15:15",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
416758,MALE,A5,3025,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,PTP,"2021-04-09 14:48",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
417031,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","KITENGELA BRANCH",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
417152,MALE,A5,1205,KE,"NORMAL CLIENT","PERSONAL BANKING","GARDEN CITY MALL BRANCH, NAIROBI",NO,RESTRUCTURE,"2021-02-16 13:58",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
417303,FEMALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,RESTRUCTURE,"2020-10-02 12:33",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
417669,MALE,B9,4260,KE,"NORMAL CLIENT","PERSONAL BANKING","NAKURU BRANCH",NO,PTP,"2021-04-26 15:03:42",CALL,1,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
417676,MALE,B12,4440,KE,"NORMAL CLIENT","PERSONAL BANKING","SAMEER PARK BRANCH",NO,PTP,"2021-04-15 11:46",CALL,1,HP,"PERSONAL BANKING",B12,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
417735,MALE,B11,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","HARAMBEE BRANCH",NO,RESTRUCTURE,"2021-03-03 10:45",CALL,NULL,HP,"PERSONAL BANKING",B11,"CREDIT COLLECTIONS",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
417847,MALE,A5,1855,KE,"NORMAL CLIENT","PERSONAL BANKING","KENYATTA AVENUE",NO,PTP,"2021-04-28 13:01",EMAIL,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o25D e0F",KES,,NULL
417888,FEMALE,A5,3435,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,NONE,"2020-11-12 15:26",NONE,1,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
417957,MALE,A5,2410,KE,"NORMAL CLIENT","PERSONAL BANKING","VILLAGE MARKET BRANCH, NAIROBI",YES,PTP,"2021-10-05 16:09",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
418020,FEMALE,A5,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","KENYATTA AVENUE",NO,PTP,"2021-02-09 09:30",CALL,2,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
418200,MALE,B9,3430,KE,"NORMAL CLIENT","PERSONAL BANKING","KENYATTA AVENUE",NO,PTP,"2021-01-19 11:45:25",CALL,1,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
418510,FEMALE,A5,3240,KE,"NORMAL CLIENT","PERSONAL BANKING","KILIMANI BRANCH",NO,PTP,"2021-01-08 11:45",EMAIL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CLOSE,"e0Y e1M e0W o25D e0F",KES,,NULL
418552,FEMALE,A5,1845,KE,"NORMAL CLIENT","PERSONAL BANKING","KAKAMEGA BRANCH",NO,PTP,"2021-04-21 10:52",CALL,NULL,HP,"PERSONAL BANKING",A5,"SME BANKING",CURRENT,"e0Y e1M e0W o5D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
418831,MALE,A5,3250,KE,"NORMAL CLIENT","PERSONAL BANKING","ELDORET BRANCH, ELDORET",NO,RESTRUCTURE,"2020-10-08 12:53",CALL,NULL,HP,"PERSONAL BANKING",A5,"GOLD BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
419105,FEMALE,B9,3605,KE,"NORMAL CLIENT","PERSONAL BANKING","LAVINGTON BRANCH",NO,NONE,"2021-10-08 18:06:12",NONE,1,HP,"PERSONAL BANKING",B9,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",REPOSSESSION
419151,MALE,A5,1885,KE,"NORMAL CLIENT","PERSONAL BANKING","NCBA HOUSE",NO,RESTRUCTURE,"2021-03-09 11:31",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",COLLECTION
419167,MALE,B10,1265,KE,"NORMAL CLIENT","PERSONAL BANKING","ABC BRANCH",NO,PTP,"2021-03-03 13:56",EMAIL,NULL,HP,"PERSONAL BANKING",B10,"CREDIT COLLECTIONS",CLOSE,"e0Y e1M e0W o25D e0F",KES,,NULL
419269,MALE,A5,1880,KE,"NORMAL CLIENT","PERSONAL BANKING","THIKA ROAD MALL BRANCH",NO,RESTRUCTURE,"2020-11-19 12:49",CALL,NULL,HP,"PERSONAL BANKING",A5,"GO BANKING",CURRENT,"e0Y e1M e0W o25D e0F",KES,"LOAN - ASSET FINANCE",NULL
